,gid,word,simple,complex
2622,cwig18,डब्बा,0,2
2623,cwig18,ढब,1,2
2624,cwig18,ढोल,0,1
2625,cwig18,तपाक,0,1
2626,cwig18,तपोजा,3,1
2627,cwig18,तबका,1,1
2628,cwig18,तबक़ा,1,1
2629,cwig18,तरीकत,0,1
2630,cwig18,तरीक़त,0,1
2631,cwig18,तरु,1,0
2632,cwig18,तरुवर,0,1
2633,cwig18,तसवीर,0,1
2634,cwig18,तस्वीर,0,1
2635,cwig18,ताँता,0,1
2636,cwig18,तामर,3,1
2637,cwig18,तार,0,1
2638,cwig18,ताल,0,2
2639,cwig18,तिजारती,1,0
2640,cwig18,तिज़ारती,1,0
2641,cwig18,तीक्ष्णता,1,0
2642,cwig18,तीव्रता,0,1
2643,cwig18,तुक,0,1
2644,cwig18,तुरंगमशाला,1,1
2645,cwig18,तेज,0,1
2646,cwig18,तेज़,0,1
2647,cwig18,तेजी,0,1
2648,cwig18,तेज़ी,0,1
2649,cwig18,तोय,3,1
2650,cwig18,तौरतरीका,0,1
2651,cwig18,तौरतरीक़ा,0,1
2652,cwig18,त्वरण,1,0
2653,cwig18,त्वरा,1,0
2654,cwig18,दयार,0,1
2655,cwig18,दरख़्त,1,0
2656,cwig18,दर्जा,0,2
2657,cwig18,दहनाराति,3,1
2658,cwig18,दुरमुट,3,1
2659,cwig18,दुरमुस,4,0
2660,cwig18,दुर्मुस,3,1
2661,cwig18,दुर्लभ,0,3
2662,cwig18,देहाती,0,1
2663,cwig18,दोना,0,2
2664,cwig18,दौना,0,2
2665,cwig18,द्रुम,1,0
2666,cwig18,द्रोण,1,1
2667,cwig18,धटिका,0,1
2668,cwig18,धटी,0,1
2669,cwig18,धरन,0,2
2670,cwig18,धरा,1,1
2671,cwig18,धरुण,3,1
2672,cwig18,धौंताल,0,1
2673,cwig18,ध्येय,0,1
2674,cwig18,नकल,0,2
2675,cwig18,नक़ल,0,2
2676,cwig18,नख्ल,0,1
2677,cwig18,नख़्ल,1,0
2678,cwig18,नलिन,2,2
2679,cwig18,नादिर,1,2
2680,cwig18,नार,3,1
2681,cwig18,निकष,1,2
2682,cwig18,निमित्त,0,1
2683,cwig18,नियत,0,1
2684,cwig18,निराला,0,3
2685,cwig18,निर्यास,0,1
2686,cwig18,निर्यूस,0,1
2687,cwig18,नीयत,0,1
2688,cwig18,नीर,1,3
2689,cwig18,नीवर,3,1
2690,cwig18,न्यारा,0,3
2691,cwig18,पट,0,1
2692,cwig18,पत्रपुट,1,1
2693,cwig18,पदवी,1,3
2694,cwig18,पद्धति,2,2
2695,cwig18,पय,0,4
2696,cwig18,पल्लवी,0,1
2697,cwig18,पाठक,0,1
2698,cwig18,पात्र,0,2
2699,cwig18,पादप,1,0
2700,cwig18,पानी,0,4
2701,cwig18,पिक्चर,0,1
2702,cwig18,पुटी,2,0
2703,cwig18,पुरोधा,0,1
2704,cwig18,पुरोहित,0,1
2705,cwig18,पुलाकी,0,1
2706,cwig18,पृथुल,1,1
2707,cwig18,पेट,0,2
2708,cwig18,पेंटिंग,0,1
2709,cwig18,पेड़,0,1
2710,cwig18,पेन्टिंग,0,1
2711,cwig18,पेलिशाला,1,1
2712,cwig18,पेशावर,0,1
2713,cwig18,पेशेवर,0,1
2714,cwig18,प्रक्रिया,2,2
2715,cwig18,प्रचलित,1,1
2716,cwig18,प्रतिद्वंद्विता,1,0
2717,cwig18,प्रतिबंधक,1,0
2718,cwig18,प्रतिबन्धक,0,1
2719,cwig18,प्रतियोगिता,0,1
2720,cwig18,प्रतियोगिताओं,0,1
2721,cwig18,प्रतिस्पर्द्धा,0,1
2722,cwig18,प्रतिस्पर्धा,0,1
2723,cwig18,प्रदेश,0,1
2724,cwig18,प्रयोजन,0,1
2725,cwig18,प्रांत,0,1
2726,cwig18,प्रान्त,0,1
2727,cwig18,प्रोथ,1,1
2728,cwig18,प्रोसीजर,1,0
2729,cwig18,प्रोसीज़र,1,0
2730,cwig18,प्रोसेस,3,1
2731,cwig18,फनैन्शल,0,1
2732,cwig18,फनैन्सल,0,1
2733,cwig18,फनैंशल,0,1
2734,cwig18,फनैंसल,0,1
2735,cwig18,फाइनैन्शल,0,1
2736,cwig18,फाइनैन्सल,0,1
2737,cwig18,फाइनैंशल,0,1
2738,cwig18,फाइनैंसल,0,1
2739,cwig18,फिनैन्सल,0,1
2740,cwig18,फिनैंशल,1,0
2741,cwig18,फिनैंसल,0,1
2742,cwig18,फील्ड,0,1
2743,cwig18,फ़ील्ड,0,1
2744,cwig18,फुरती,0,1
2745,cwig18,फुरतीला,0,1
2746,cwig18,फुर्ति,0,1
2747,cwig18,फुर्तीला,0,1
2748,cwig18,फूल,0,2
2749,cwig18,फोटो,0,1
2750,cwig18,बच्चादान,0,2
2751,cwig18,बँटवारा,0,1
2752,cwig18,बरताव,0,1
2753,cwig18,बर्ताव,0,1
2754,cwig18,बहाना,0,1
2755,cwig18,बाइस,0,1
2756,cwig18,बीरो,0,1
2757,cwig18,बेजोड़,0,3
2758,cwig18,बेनजीर,2,1
2759,cwig18,बेनिमून,3,0
2760,cwig18,बेमिसाल,0,3
2761,cwig18,बैबून,1,1
2762,cwig18,ब्यवहार,0,1
2763,cwig18,भव,0,1
2764,cwig18,भाग,0,1
2765,cwig18,भीड़ंत,0,1
2766,cwig18,भुलावा,0,2
2767,cwig18,भूमि,0,1
2768,cwig18,भूमिजात,0,1
2769,cwig18,भूषण,0,1
2770,cwig18,मकसद,0,1
2771,cwig18,मक़सद,0,1
2772,cwig18,मजा,0,1
2773,cwig18,मज़ा,0,1
2774,cwig18,मजीरा,1,1
2775,cwig18,मँजीरा,1,1
2776,cwig18,मंजीरा,0,2
2777,cwig18,मतलब,0,1
2778,cwig18,मद,0,1
2779,cwig18,मदनी,2,1
2780,cwig18,मदरसा,1,1
2781,cwig18,मंदिरा,1,1
2782,cwig18,मंदुरा,1,1
2783,cwig18,मधु,1,1
2784,cwig18,मधुक,0,2
2785,cwig18,मधुवृक्ष,1,1
2786,cwig18,मधुशाक,1,1
2787,cwig18,मधुष्ठील,1,1
2788,cwig18,मधूक,1,1
2789,cwig18,मनसा,0,2
2790,cwig18,मन्दिरा,1,1
2791,cwig18,मन्दुरा,0,2
2792,cwig18,मंशा,0,2
2793,cwig18,मंसा,0,2
2794,cwig18,मस्ती,0,1
2795,cwig18,महाद्रुम,1,1
2796,cwig18,महूक,2,0
2797,cwig18,महूख,1,1
2798,cwig18,मार्ग,0,3
2799,cwig18,मार्जारी,2,1
2800,cwig18,माल,0,1
2801,cwig18,माली,0,1
2802,cwig18,मास्टर,0,1
2803,cwig18,मिशन,0,1
2804,cwig18,मुअल्लिम,1,0
2805,cwig18,मुकाबला,0,1
2806,cwig18,मुक़ाबला,0,1
2807,cwig18,मुक़ाबिला,0,1
2808,cwig18,मुद्दा,0,1
2809,cwig18,मुश्क,2,1
2810,cwig18,मूल,0,1
2811,cwig18,मृगजा,3,0
2812,cwig18,मृगनाभि,3,0
2813,cwig18,मृगनाभिजा,3,0
2814,cwig18,मृगमद,2,1
2815,cwig18,मृगमदा,3,0
2816,cwig18,मृगमेद,2,1
2817,cwig18,मृगरोचन,2,1
2818,cwig18,मृगांडजा,3,0
2819,cwig18,मौद्रिक,0,1
2820,cwig18,युक्ति,0,1
2821,cwig18,योनि,2,2
2822,cwig18,रणथंभौर,1,1
2823,cwig18,रणथम्भोर,1,1
2824,cwig18,रणथम्भौर,0,2
2825,cwig18,रय,0,1
2826,cwig18,रवैया,0,1
2827,cwig18,रस,0,1
2828,cwig18,रसा,0,2
2829,cwig18,रसास्वादन,0,1
2830,cwig18,रुआई,2,1
2831,cwig18,रुक्ष,1,0
2832,cwig18,रुदन,1,2
2833,cwig18,रुलाई,1,2
2834,cwig18,रूख,1,0
2835,cwig18,रूँख,0,1
2836,cwig18,रूखड़ा,0,1
2837,cwig18,रूखरा,0,1
2838,cwig18,रूढ़,0,2
2839,cwig18,रेंज,0,1
2840,cwig18,रेतस्,3,1
2841,cwig18,रेन्ज,0,1
2842,cwig18,रैंज,0,1
2843,cwig18,रैन्ज,0,1
2844,cwig18,रोदन,2,1
2845,cwig18,रोना,0,3
2846,cwig18,लक्ष्य,0,1
2847,cwig18,लज्जत,0,1
2848,cwig18,लज़्ज़त,1,0
2849,cwig18,लत्ता,0,1
2850,cwig18,लागडाँट,0,1
2851,cwig18,लाजवाब,0,3
2852,cwig18,लावण्य,1,0
2853,cwig18,लासानी,3,0
2854,cwig18,लुत्फ,0,1
2855,cwig18,लुत्फ़,0,1
2856,cwig18,वक्ता,0,1
2857,cwig18,वजह,0,1
2858,cwig18,वतीरा,1,0
2859,cwig18,वर्ग,0,2
2860,cwig18,वर्त्ताव,0,1
2861,cwig18,वसन,1,0
2862,cwig18,वसु,3,1
2863,cwig18,वस्त्र,0,1
2864,cwig18,वहीद,2,1
2865,cwig18,वाज,2,2
2866,cwig18,वारि,1,3
2867,cwig18,विचारधारा,0,1
2868,cwig18,विटप,1,0
2869,cwig18,विटपी,0,1
2870,cwig18,विडियो,0,1
2871,cwig18,वितरण,1,0
2872,cwig18,वित्तीय,0,1
2873,cwig18,विपाक,0,1
2874,cwig18,विभिन्नता,0,4
2875,cwig18,विभूषण,0,1
2876,cwig18,विमानन,0,2
2877,cwig18,विविधता,1,2
2878,cwig18,विशद,1,1
2879,cwig18,विस्तृत,0,2
2880,cwig18,वृक्ष,0,1
2881,cwig18,वेग,0,1
2882,cwig18,वेधमुख्या,1,2
2883,cwig18,वैभिन्य,2,1
2884,cwig18,वैविध्य,3,0
2885,cwig18,व्यवसायिक,0,1
2886,cwig18,व्यापारिक,0,1
2887,cwig18,व्यापारीय,0,1
2888,cwig18,व्यावसायिक,1,0
2889,cwig18,शफरुक,2,0
2890,cwig18,शबर,3,1
2891,cwig18,शरबत,0,1
2892,cwig18,शर्बत,0,1
2893,cwig18,शवर,2,2
2894,cwig18,शवल,4,0
2895,cwig18,शाटक,0,1
2896,cwig18,शाण,1,2
2897,cwig18,शाहबलूत,1,1
2898,cwig18,शिक्षक,0,1
2899,cwig18,शिखरी,0,1
2900,cwig18,शिखी,2,0
2901,cwig18,शितिचंदन,2,1
2902,cwig18,शितिचन्दन,2,1
2903,cwig18,शीघ्रता,0,1
2904,cwig18,शील,0,1
2905,cwig18,शीलता,0,1
2906,cwig18,शुक,0,1
2907,cwig18,शुक्र,3,1
2908,cwig18,शुक्रगुजारी,1,3
2909,cwig18,शुक्रग़ुज़ारी,2,2
2910,cwig18,शृंखला,0,1
2911,cwig18,शोरबा,0,1
2912,cwig18,श्यामला,0,3
2913,cwig18,श्रेणी,2,0
2914,cwig18,सकर्मक,0,1
2915,cwig18,संकल्पना,0,1
2916,cwig18,सक्रिय,1,0
2917,cwig18,सत,0,1
2918,cwig18,सद्वृत्ति,1,0
2919,cwig18,संपुट,1,1
2920,cwig18,सबब,0,1
2921,cwig18,समाज,0,2
2922,cwig18,समायोग,1,0
2923,cwig18,समुदाय,0,2
2924,cwig18,समूह,0,2
2925,cwig18,सम्पुट,1,1
2926,cwig18,सर्वोत्कृष्ट,3,0
2927,cwig18,सलिल,3,1
2928,cwig18,सलीका,0,1
2929,cwig18,सलीक़ा,0,1
2930,cwig18,सलूक,0,1
2931,cwig18,सवर,0,4
2932,cwig18,सवल,1,3
2933,cwig18,सहस्रजित्,2,1
2934,cwig18,साखि,1,0
2935,cwig18,साखी,1,0
2936,cwig18,साध्य,0,1
2937,cwig18,सामना,0,1
2938,cwig18,सार,0,1
2939,cwig18,सारंग,0,1
2940,cwig18,सिताब,0,1
2941,cwig18,सिरप,0,1
2942,cwig18,सिलसिला,0,1
2943,cwig18,सीरप,0,1
2944,cwig18,सेक्टर,0,1
2945,cwig18,स्कंधी,0,1
2946,cwig18,स्कन्ध,0,1
2947,cwig18,स्कन्धी,1,0
2948,cwig18,स्पर्द्धा,0,1
2949,cwig18,स्पर्धा,0,1
2950,cwig18,स्फूर्तिपूर्ण,0,1
2951,cwig18,स्फूर्तियुक्त,0,1
2952,cwig18,स्राव,0,1
2953,cwig18,हयशाला,0,2
2954,cwig18,हवाबाज़ी,0,2
2955,cwig18,हेतु,0,1
2956,cwig18,हेमल,2,1
2957,cwig18,होड़,0,1
2958,cwig18,अधिग्रहण,2,0
2959,cwig18,अनुकार,1,1
2960,cwig18,अनूप,1,2
2961,cwig18,अनेकता,0,3
2962,cwig18,आधुनिकतम,1,0
2963,cwig18,आभूषण,0,1
2964,cwig18,आर्डर,0,1
2965,cwig18,कथावस्तु,0,2
2966,cwig18,कसौटी,0,3
2967,cwig18,कारण,0,1
2968,cwig18,कार्यप्रणाली,1,0
2969,cwig18,कुरंगसार,2,1
2970,cwig18,कृतज्ञता,3,1
2971,cwig18,कोलिन,0,1
2972,cwig18,क्रन्दन,2,1
2973,cwig18,क्रियाशील,1,0
2974,cwig18,खाना,0,2
2975,cwig18,गँवई,0,1
2976,cwig18,घायल,0,1
2977,cwig18,चलता,0,2
2978,cwig18,डिब्बा,0,2
2979,cwig18,तुरंगशाला,1,1
2980,cwig18,दरख्त,0,1
2981,cwig18,दुरमिस,3,1
2982,cwig18,धारणा,0,1
2983,cwig18,पुष्कर,0,4
2984,cwig18,प्रणाली,2,2
2985,cwig18,फिनैन्शल,0,1
2986,cwig18,फ़ोटो,0,1
2987,cwig18,बच्चादानी,0,2
2988,cwig18,बँटाई,1,0
2989,cwig18,बबून,1,1
2990,cwig18,बलूत,1,1
2991,cwig18,मकतब,2,0
2992,cwig18,महुआ,1,1
2993,cwig18,मानवाधिकार,1,3
2994,cwig18,मुकाबिला,0,1
2995,cwig18,रणथंभोर,1,1
2996,cwig18,वाणिज्यिक,1,0
2997,cwig18,विशद्,1,1
2998,cwig18,व्यवहार,0,1
2999,cwig18,शिद्दत,0,1
3000,cwig18,स्कंध,0,1
3001,cwig18,स्वाद,0,1
3002,cwig18,हवाबाजी,0,2
3003,cwig18,अख्तियार,2,0
3004,cwig18,अख़्तियार,1,1
3005,cwig18,अंतर,0,1
3006,cwig18,अद्धा,0,2
3007,cwig18,अधिकार,0,2
3008,cwig18,अधिकृति,0,1
3009,cwig18,अधीनता,0,1
3010,cwig18,अधीनत्व,1,0
3011,cwig18,अधीनस्थता,1,0
3012,cwig18,अनलमुख,0,1
3013,cwig18,अनूक,1,1
3014,cwig18,अन्तर,0,1
3015,cwig18,अयान,2,0
3016,cwig18,अवग्रह,1,1
3017,cwig18,असमानता,0,1
3018,cwig18,आकर,0,1
3019,cwig18,आग्नेय,1,0
3020,cwig18,आँतर,1,0
3021,cwig18,आधा,0,2
3022,cwig18,आयत्ति,1,0
3023,cwig18,आश्रितत्व,1,0
3024,cwig18,इख्तियार,2,0
3025,cwig18,इख़्तियार,2,0
3026,cwig18,इजारा,1,0
3027,cwig18,इरेश,1,0
3028,cwig18,किस्म,0,1
3029,cwig18,क़िस्म,0,1
3030,cwig18,क्वालिटी,0,1
3031,cwig18,गश्त,1,0
3032,cwig18,झुकाव,0,2
3033,cwig18,तफरीक,1,0
3034,cwig18,तफ़रीक़,0,1
3035,cwig18,तरह,0,1
3036,cwig18,तर्ज,0,1
3037,cwig18,तहत,0,1
3038,cwig18,त्रयीमुख,1,0
3039,cwig18,दखल,0,1
3040,cwig18,दख़ल,0,1
3041,cwig18,दावा,0,2
3042,cwig18,द्विज,1,0
3043,cwig18,द्विजपति,1,0
3044,cwig18,द्विजाति,1,0
3045,cwig18,द्विजेंद्र,1,0
3046,cwig18,द्विजेन्द्र,1,0
3047,cwig18,द्विजेश,1,0
3048,cwig18,धरम,1,1
3049,cwig18,धर्म,0,2
3050,cwig18,निसर्ग,2,0
3051,cwig18,नृदेव,1,0
3052,cwig18,नृदेवता,1,0
3053,cwig18,पंडित,0,1
3054,cwig18,परवशता,0,1
3055,cwig18,पारवश्य,1,0
3056,cwig18,प्रकृति,1,1
3057,cwig18,प्रतिभेद,1,0
3058,cwig18,प्रवृत्ति,1,1
3059,cwig18,प्रवृत्तियाँ,0,2
3060,cwig18,फरक,0,1
3061,cwig18,फ़रक़,0,1
3062,cwig18,फर्क,0,1
3063,cwig18,फ़र्क़,0,1
3064,cwig18,फितरत,1,1
3065,cwig18,फ़ितरत,1,1
3066,cwig18,बाम्हन,1,0
3067,cwig18,ब्रह्मण,0,1
3068,cwig18,ब्राह्मण,0,1
3069,cwig18,ब्राह्मणों,1,0
3070,cwig18,भाँति,0,1
3071,cwig18,भांति,0,1
3072,cwig18,भिन्नता,0,1
3073,cwig18,भिन्नत्व,0,1
3074,cwig18,भूदेव,0,1
3075,cwig18,भूदेवता,1,0
3076,cwig18,भूमिदेव,0,1
3077,cwig18,भूसुर,1,0
3078,cwig18,भेद,0,1
3079,cwig18,महिदेव,1,0
3080,cwig18,मातहती,1,0
3081,cwig18,मालिकाना,1,0
3082,cwig18,माहन,0,1
3083,cwig18,माहनीय,1,0
3084,cwig18,मिज़ाज,0,2
3085,cwig18,मैत्र,0,1
3086,cwig18,राउंड,0,1
3087,cwig18,राउन्ड,0,1
3088,cwig18,रुझान,1,1
3089,cwig18,रूप,0,1
3090,cwig18,लहेर,0,1
3091,cwig18,वर्णज्येष्ठ,0,1
3092,cwig18,विप्र,1,0
3093,cwig18,विभेद,1,0
3094,cwig18,विविधतापूर्ण,2,2
3095,cwig18,विषमता,1,0
3096,cwig18,वृत्ति,1,1
3097,cwig18,वेदगर्भ,1,0
3098,cwig18,वेदाधिदेव,1,0
3099,cwig18,वैषम्य,1,0
3100,cwig18,व्यतिरेक,1,0
3101,cwig18,सशक्तिकरण,1,2
3102,cwig18,सावित्र,1,0
3103,cwig18,सिफत,2,0
3104,cwig18,सिफ़त,2,0
3105,cwig18,सुभाव,1,1
3106,cwig18,स्पिरिट,1,1
3107,cwig18,स्वत्त्व,1,0
3108,cwig18,स्वत्त्वाधिकार,0,1
3109,cwig18,स्वत्व,1,0
3110,cwig18,स्वत्वाधिकार,0,1
3111,cwig18,स्वभाव,1,1
3112,cwig18,हक,0,2
3113,cwig18,हक़,0,2
3114,cwig18,अधिया,2,0
3115,cwig18,आधीनता,0,1
3116,cwig18,कार्यान्वयन,1,1
3117,cwig18,पार्थक्य,1,0
3118,cwig18,प्रकार,0,1
3119,cwig18,मिजाज,0,2
3120,cwig18,योगचक्षु,1,0
3121,cwig18,वैविध्यपूर्ण,3,1
3122,cwig18,शक्तिकरण,1,2
3123,cwig18,अंगना,0,2
3124,cwig18,अबला,0,2
3125,cwig18,अभिन्नता,0,1
3126,cwig18,अभेद,1,0
3127,cwig18,अभेय,0,1
3128,cwig18,अभेव,1,0
3129,cwig18,अर्थापन,1,0
3130,cwig18,अविशेष,0,1
3131,cwig18,आख्या,2,0
3132,cwig18,आदर्श,0,1
3133,cwig18,इंदुजा,2,0
3134,cwig18,इन्दुजा,2,0
3135,cwig18,एकत्व,0,1
3136,cwig18,एकरूपता,0,1
3137,cwig18,औरत,0,2
3138,cwig18,क्रमागत,1,1
3139,cwig18,क्लासिकीय,2,0
3140,cwig18,ज़न,1,1
3141,cwig18,जोषिता,2,0
3142,cwig18,टीका,0,1
3143,cwig18,तंत्र,2,1
3144,cwig18,तनु,0,2
3145,cwig18,तन्त्र,2,1
3146,cwig18,तफ़सीर,0,1
3147,cwig18,तिय,1,1
3148,cwig18,तिरिया,2,0
3149,cwig18,तीव,1,1
3150,cwig18,त्रिया,2,0
3151,cwig18,नर्बदा,1,1
3152,cwig18,नर्मदा,1,1
3153,cwig18,नारी,0,2
3154,cwig18,नाला,0,3
3155,cwig18,निर्वचन,1,0
3156,cwig18,परम्परागत,0,2
3157,cwig18,पारंपरिक,0,2
3158,cwig18,पारम्परिक,0,2
3159,cwig18,पूँजीवादी,0,2
3160,cwig18,पूर्वगंगा,1,1
3161,cwig18,प्रणालियों,2,1
3162,cwig18,बैयर,1,1
3163,cwig18,भाम,2,0
3164,cwig18,भामा,2,0
3165,cwig18,भामिनी,1,1
3166,cwig18,मानवी,0,2
3167,cwig18,मानुषी,1,1
3168,cwig18,मुरंदला,2,0
3169,cwig18,मुरला,2,0
3170,cwig18,मेकलकन्या,2,0
3171,cwig18,मेकलसुता,2,0
